,start,mid,end,grade,user_grade,is_benchmark,repeats,url
46597,"[[6, 3]]","[[6, 7], [2, 9], [3, 13], [2, 14]]","[[6, 17]]",2,,False,4,https://moonboard.com/Problems/View/46597/funky-now-2
46593,"[[5, 4]]","[[7, 9], [4, 14], [5, 15], [5, 7], [10, 6], [4, 11], [8, 12]]","[[3, 17]]",0,0,False,27,https://moonboard.com/Problems/View/46593/dennis-daredevil
46584,"[[1, 2], [0, 4]]","[[0, 8], [5, 9], [2, 12]]","[[4, 17]]",1,,False,1,https://moonboard.com/Problems/View/46584/funky-now
46581,"[[6, 1]]","[[9, 5], [4, 8], [5, 11], [1, 14]]","[[6, 17]]",6,,False,5,https://moonboard.com/Problems/View/46581/disagio-everywere
46508,"[[10, 4]]","[[6, 5], [4, 7], [1, 9], [3, 11], [4, 14], [8, 15]]","[[8, 17]]",1,1,True,1544,https://moonboard.com/Problems/View/46508/double-cross
46465,"[[4, 5], [7, 4]]","[[2, 12], [5, 9], [6, 16]]","[[3, 17]]",3,3,True,2094,https://moonboard.com/Problems/View/46465/airforce-direct
46458,"[[7, 4]]","[[1, 12], [2, 7], [3, 14], [5, 10], [7, 7]]","[[0, 17]]",2,2,True,1763,https://moonboard.com/Problems/View/46458/gantrischli
46368,"[[1, 2]]","[[4, 6], [2, 9], [6, 13], [6, 14]]","[[8, 17]]",2,2,False,10,https://moonboard.com/Problems/View/46368/unamed
46311,"[[5, 4]]","[[2, 6], [5, 9], [2, 12], [3, 14]]","[[1, 17]]",1,2,False,362,https://moonboard.com/Problems/View/46311/rejection
46305,"[[5, 4]]","[[8, 9], [6, 12]]","[[4, 17]]",0,,False,6,https://moonboard.com/Problems/View/46305/strech-elim
46287,"[[1, 5], [5, 5]]","[[4, 10], [0, 12], [0, 15]]","[[0, 17]]",3,,False,1,https://moonboard.com/Problems/View/46287/hand-heel
46245,"[[2, 4]]","[[5, 6], [6, 6], [5, 9], [2, 13], [7, 14]]","[[7, 17]]",4,,False,6,https://moonboard.com/Problems/View/46245/1up
46242,"[[2, 4], [4, 5]]","[[4, 7], [7, 9], [5, 12], [6, 13], [4, 15]]","[[8, 17]]",0,0,False,579,https://moonboard.com/Problems/View/46242/ab3
46238,"[[6, 1]]","[[5, 6], [9, 7], [7, 10], [4, 14]]","[[6, 17]]",2,2,False,14,https://moonboard.com/Problems/View/46238/wills-var-stand
46210,"[[3, 5], [5, 5]]","[[7, 8], [5, 11], [7, 13], [3, 15], [3, 16]]","[[0, 17]]",4,4,False,48,https://moonboard.com/Problems/View/46210/grabber
46050,"[[6, 3]]","[[2, 7], [8, 8], [6, 13]]","[[8, 17]]",5,5,True,277,https://moonboard.com/Problems/View/46050/sarevok
46047,"[[6, 3]]","[[4, 7], [6, 9], [5, 12], [6, 14]]","[[3, 17]]",3,3,False,64,https://moonboard.com/Problems/View/46047/keep-it-tight-yo
46045,"[[7, 4]]","[[3, 9], [4, 14], [4, 15], [7, 7], [8, 11]]","[[0, 17]]",2,2,True,2224,https://moonboard.com/Problems/View/46045/baf
46038,"[[8, 3], [7, 4]]","[[7, 7], [7, 8], [9, 11], [6, 14], [7, 15]]","[[3, 17]]",1,1,False,13,https://moonboard.com/Problems/View/46038/tba-10-6
46004,"[[8, 5], [3, 5]]","[[4, 9], [5, 9], [8, 13], [8, 15]]","[[10, 17]]",1,1,False,11,https://moonboard.com/Problems/View/46004/the-sheffield-shuffle
45847,"[[9, 4]]","[[5, 8], [6, 10], [5, 11], [9, 12], [6, 14], [6, 16]]","[[2, 17]]",1,1,False,9,https://moonboard.com/Problems/View/45847/split-tips
45843,"[[9, 4]]","[[5, 6], [5, 9], [2, 11], [4, 13], [0, 15]]","[[3, 17]]",1,1,False,9,https://moonboard.com/Problems/View/45843/aces-high
45833,"[[9, 4]]","[[7, 8], [9, 8], [9, 12], [10, 15]]","[[6, 17]]",1,1,False,16,https://moonboard.com/Problems/View/45833/underhand-glance
45829,"[[9, 4]]","[[7, 8], [7, 10], [4, 11], [4, 14]]","[[3, 17]]",1,1,False,27,https://moonboard.com/Problems/View/45829/for-the-win
45816,"[[2, 4]]","[[4, 8], [0, 10], [6, 11], [5, 12], [5, 14]]","[[3, 17]]",4,,False,4,https://moonboard.com/Problems/View/45816/ramrod
45765,"[[6, 1], [5, 4]]","[[6, 7], [2, 9], [5, 9], [1, 12], [4, 14]]","[[4, 17]]",0,0,False,67,https://moonboard.com/Problems/View/45765/ke1
45582,"[[10, 4]]","[[10, 8], [10, 10], [10, 13], [10, 15]]","[[10, 17]]",0,0,False,22,https://moonboard.com/Problems/View/45582/devo-andare-al-cesso
45381,"[[5, 4]]","[[6, 7], [4, 9], [6, 12], [4, 14]]","[[6, 17]]",0,0,False,523,https://moonboard.com/Problems/View/45381/warmup
45314,"[[6, 1], [10, 4]]","[[9, 7], [10, 10], [4, 6], [6, 12], [2, 13], [4, 14]]","[[1, 17]]",1,1,False,51,https://moonboard.com/Problems/View/45314/acg51
45306,"[[0, 4]]","[[1, 7], [1, 10], [5, 9], [4, 12], [8, 12], [8, 15], [9, 7]]","[[10, 17]]",1,0,False,31,https://moonboard.com/Problems/View/45306/acg50
45304,"[[9, 4], [6, 5]]","[[3, 14], [4, 15], [8, 9], [3, 10], [1, 5]]","[[8, 17]]",1,1,False,7,https://moonboard.com/Problems/View/45304/acg49
45289,"[[0, 4], [2, 4]]","[[4, 6], [4, 7], [7, 9], [7, 10], [6, 12], [4, 14], [4, 15]]","[[1, 17]]",0,0,False,21,https://moonboard.com/Problems/View/45289/fi-fi
45232,"[[7, 4], [8, 5]]","[[2, 13], [3, 8], [5, 11]]","[[3, 17]]",3,3,True,725,https://moonboard.com/Problems/View/45232/lock-n-load-variant
45216,"[[4, 5]]","[[10, 7], [8, 11], [10, 12], [7, 15]]","[[3, 17]]",6,6,False,68,https://moonboard.com/Problems/View/45216/high-left-foot
45214,"[[8, 4]]","[[7, 8], [5, 8], [3, 12], [6, 15]]","[[3, 17]]",2,,False,1,https://moonboard.com/Problems/View/45214/high
45211,"[[3, 5], [7, 4]]","[[4, 8], [4, 10], [9, 10], [9, 13], [8, 14]]","[[7, 17]]",5,5,False,61,https://moonboard.com/Problems/View/45211/crimp-tai-chi
45209,"[[6, 3]]","[[8, 5], [4, 5], [3, 9], [8, 11], [7, 13], [2, 14]]","[[3, 17]]",1,1,False,5,https://moonboard.com/Problems/View/45209/sandmon
45206,"[[9, 1], [8, 3]]","[[5, 6], [9, 9], [7, 11], [7, 13], [5, 14]]","[[8, 17]]",1,,False,5,https://moonboard.com/Problems/View/45206/sandy
45203,"[[6, 3], [5, 4]]","[[7, 6], [6, 7], [8, 9], [8, 10], [9, 12], [6, 13], [6, 14], [7, 7], [9, 15]]","[[8, 17]]",0,0,False,15,https://moonboard.com/Problems/View/45203/gummy-bear
45200,"[[0, 4]]","[[2, 7], [7, 7], [5, 10], [10, 7], [9, 12], [9, 13]]","[[10, 17]]",3,,False,1,https://moonboard.com/Problems/View/45200/tulips-from-amsterdam
45194,"[[1, 3], [2, 4]]","[[2, 6], [7, 8], [5, 12], [6, 13], [2, 14]]","[[6, 17]]",1,1,False,7,https://moonboard.com/Problems/View/45194/yeller
45192,"[[8, 4]]","[[9, 6], [7, 7], [5, 8], [7, 9], [6, 11], [8, 13], [5, 15], [6, 1], [6, 3]]","[[7, 17]]",0,,False,4,https://moonboard.com/Problems/View/45192/jelly-beans
45188,"[[0, 4]]","[[3, 6], [2, 7], [5, 10], [0, 13], [3, 14]]","[[3, 17]]",2,2,False,12,https://moonboard.com/Problems/View/45188/stretch
45185,"[[8, 5], [6, 1]]","[[4, 7], [6, 12], [1, 14]]","[[0, 17]]",1,,False,1,https://moonboard.com/Problems/View/45185/grasshopper
45182,"[[5, 4]]","[[1, 9], [4, 7], [4, 11], [4, 14]]","[[8, 17]]",1,1,True,4500,https://moonboard.com/Problems/View/45182/bananarama
45180,"[[5, 4]]","[[4, 7], [1, 9], [4, 11], [4, 14]]","[[6, 17]]",1,1,False,434,https://moonboard.com/Problems/View/45180/uzi-banana
45177,"[[6, 5], [6, 3]]","[[6, 8], [7, 10], [9, 12], [8, 15]]","[[6, 17]]",1,1,False,10,https://moonboard.com/Problems/View/45177/gecko
45025,"[[6, 3]]","[[4, 6], [6, 8], [2, 9], [5, 13], [5, 14]]","[[3, 17]]",1,1,False,14,https://moonboard.com/Problems/View/45025/next-go-for-sure
44994,"[[10, 4]]","[[6, 7], [9, 7], [7, 10], [4, 12], [8, 14]]","[[6, 17]]",0,0,False,17,https://moonboard.com/Problems/View/44994/warm-it-up-3
44963,"[[9, 4]]","[[3, 4], [6, 7], [9, 11], [5, 12]]","[[6, 17]]",2,,False,3,https://moonboard.com/Problems/View/44963/tragic-expression-of-need
44862,"[[5, 4]]","[[3, 8], [7, 10], [5, 13]]","[[4, 17]]",0,0,False,27,https://moonboard.com/Problems/View/44862/the-last
44770,"[[3, 2], [1, 5]]","[[3, 9], [0, 13], [3, 14], [4, 15]]","[[7, 17]]",2,,False,4,https://moonboard.com/Problems/View/44770/hop-n-cross
44765,"[[5, 4], [8, 3]]","[[6, 1], [9, 7], [8, 9], [8, 10], [6, 12], [4, 14]]","[[6, 17], [3, 17]]",0,0,False,301,https://moonboard.com/Problems/View/44765/open-the-bay-door
44761,"[[5, 4]]","[[6, 1], [1, 3], [4, 7], [2, 9], [6, 11], [5, 13], [8, 15], [7, 8]]","[[8, 17]]",0,0,False,22,https://moonboard.com/Problems/View/44761/whale-emoji
44758,"[[5, 4], [0, 4]]","[[6, 12], [4, 14], [6, 1], [2, 6], [4, 9], [3, 9]]","[[6, 17]]",0,0,False,33,https://moonboard.com/Problems/View/44758/the-light-broke
44645,"[[6, 1], [6, 3]]","[[6, 7], [8, 9], [4, 11], [4, 13], [3, 14]]","[[4, 17]]",2,2,False,254,https://moonboard.com/Problems/View/44645/medicinal-purposes
44619,"[[10, 4]]","[[7, 8], [8, 9], [4, 11], [5, 14]]","[[2, 17]]",1,1,False,6,https://moonboard.com/Problems/View/44619/doodle
44617,"[[7, 4], [6, 1]]","[[10, 9], [5, 11], [5, 14]]","[[3, 17]]",6,6,False,20,https://moonboard.com/Problems/View/44617/permission
44578,"[[0, 4]]","[[2, 13], [4, 6], [7, 10]]","[[6, 17]]",6,6,True,96,https://moonboard.com/Problems/View/44578/baccatestabanana
44469,"[[5, 4], [8, 3]]","[[4, 7], [1, 8], [3, 11], [2, 12], [4, 14]]","[[3, 17]]",0,0,False,50,https://moonboard.com/Problems/View/44469/crystalizer-the-crystalin
44384,"[[5, 4]]","[[2, 9], [5, 12], [5, 9], [6, 13], [6, 16]]","[[4, 17]]",3,3,True,1585,https://moonboard.com/Problems/View/44384/leftside-skills
44381,"[[0, 4], [2, 4]]","[[0, 8], [4, 12], [2, 14], [1, 8]]","[[4, 17]]",2,2,False,170,https://moonboard.com/Problems/View/44381/line-var-2
44379,"[[0, 4], [2, 4]]","[[4, 7], [0, 8], [4, 12], [2, 14]]","[[4, 17]]",1,1,False,229,https://moonboard.com/Problems/View/44379/line5-var
44334,"[[10, 4]]","[[7, 8], [7, 7], [3, 9], [6, 12], [8, 15]]","[[4, 17]]",1,1,False,31,https://moonboard.com/Problems/View/44334/sawtooth-grin
44327,"[[0, 4]]","[[1, 8], [2, 9], [3, 16], [6, 12]]","[[1, 17]]",4,4,True,1287,https://moonboard.com/Problems/View/44327/180
44318,"[[9, 1]]","[[9, 7], [9, 8], [4, 10], [1, 7], [4, 12], [1, 15]]","[[6, 17]]",2,,False,5,https://moonboard.com/Problems/View/44318/snowball
44284,"[[6, 1]]","[[5, 4], [7, 9], [6, 12], [8, 13], [4, 14]]","[[6, 17]]",0,0,False,173,https://moonboard.com/Problems/View/44284/rabaukia
44256,"[[5, 4]]","[[4, 7], [0, 8], [3, 11], [0, 13]]","[[3, 17]]",0,0,False,206,https://moonboard.com/Problems/View/44256/the-mad-snooker
44216,"[[6, 3]]","[[7, 9], [4, 9], [6, 12], [4, 14]]","[[6, 17]]",0,,False,4,https://moonboard.com/Problems/View/44216/crystalizer
44178,"[[8, 3]]","[[0, 14], [4, 12], [5, 9], [8, 5]]","[[4, 17]]",6,6,True,185,https://moonboard.com/Problems/View/44178/action-directe
44158,"[[1, 2]]","[[3, 4], [8, 5], [7, 10], [2, 13], [3, 8]]","[[6, 17]]",5,5,True,407,https://moonboard.com/Problems/View/44158/shoulder-move
44135,"[[1, 3], [3, 5]]","[[0, 8], [3, 9], [2, 12], [4, 14]]","[[1, 17]]",0,0,False,69,https://moonboard.com/Problems/View/44135/butterfingers
44123,"[[6, 3]]","[[2, 6], [3, 9], [2, 11], [5, 13], [4, 14]]","[[7, 17]]",0,0,False,40,https://moonboard.com/Problems/View/44123/on-the-pitch
44119,"[[5, 4]]","[[7, 8], [10, 9], [8, 11], [9, 12], [5, 14], [6, 16]]","[[4, 17]]",1,1,False,19,https://moonboard.com/Problems/View/44119/smells-like-teen-chuffing
44084,"[[3, 2], [1, 5]]","[[1, 8], [2, 12], [6, 12], [8, 15]]","[[4, 17]]",1,,False,3,https://moonboard.com/Problems/View/44084/the-dipper-easy
44078,"[[3, 2]]","[[2, 11], [1, 8], [8, 15], [6, 11], [1, 5]]","[[4, 17]]",5,,False,3,https://moonboard.com/Problems/View/44078/the-dipper
44029,"[[5, 4], [7, 4]]","[[0, 13], [3, 16], [4, 11], [5, 10], [6, 8]]","[[3, 17]]",2,2,True,3241,https://moonboard.com/Problems/View/44029/crossover
43997,"[[10, 5]]","[[10, 6], [4, 6], [5, 10], [2, 13]]","[[1, 17]]",6,6,False,38,https://moonboard.com/Problems/View/43997/narcodaynoman
43958,"[[5, 4]]","[[4, 7], [4, 10], [2, 12], [5, 14]]","[[3, 17]]",0,0,False,41,https://moonboard.com/Problems/View/43958/nighthawk
43947,"[[3, 5], [5, 5]]","[[4, 8], [0, 12], [5, 14]]","[[6, 17]]",5,,False,2,https://moonboard.com/Problems/View/43947/other-hold-not-on
43852,"[[4, 5]]","[[7, 7], [4, 9], [6, 12], [6, 14]]","[[10, 17]]",0,0,False,17,https://moonboard.com/Problems/View/43852/l14
43839,"[[2, 4]]","[[1, 7], [5, 9], [4, 13], [8, 12]]","[[3, 17]]",4,4,False,12,https://moonboard.com/Problems/View/43839/twist-and-shout
43806,"[[3, 4]]","[[1, 7], [5, 11], [3, 13]]","[[4, 17]]",2,,False,2,https://moonboard.com/Problems/View/43806/a-day-in-the-life
43796,"[[9, 4]]","[[4, 6], [9, 9], [4, 13], [3, 9]]","[[8, 17]]",5,5,False,36,https://moonboard.com/Problems/View/43796/deep
43765,"[[3, 5], [5, 5]]","[[4, 8], [0, 12], [5, 14]]","[[6, 17]]",5,,False,4,https://moonboard.com/Problems/View/43765/tiger-strike
43654,"[[6, 3]]","[[4, 11], [8, 12], [4, 15], [4, 6], [7, 8], [1, 8]]","[[8, 17], [7, 17]]",1,,False,3,https://moonboard.com/Problems/View/43654/the-end
43647,"[[6, 5]]","[[1, 7], [4, 10], [2, 14], [7, 9], [7, 13]]","[[6, 17]]",1,1,False,9,https://moonboard.com/Problems/View/43647/sarkasmus
43640,"[[0, 4], [2, 4]]","[[2, 7], [5, 9], [1, 11], [4, 12], [1, 15]]","[[3, 17]]",1,1,False,39,https://moonboard.com/Problems/View/43640/6b-oder
43565,"[[8, 3], [5, 4]]","[[9, 8], [7, 10], [8, 13], [4, 14]]","[[4, 17]]",1,1,False,22,https://moonboard.com/Problems/View/43565/bunched-variation
43549,"[[5, 4]]","[[4, 15], [9, 8], [7, 9], [6, 12]]","[[4, 17]]",1,1,False,432,https://moonboard.com/Problems/View/43549/right-foot-rollover
43526,"[[5, 4]]","[[3, 8], [4, 11], [4, 14]]","[[6, 17]]",1,0,False,48,https://moonboard.com/Problems/View/43526/jax
43507,"[[6, 3]]","[[7, 7], [4, 9], [4, 12], [2, 14]]","[[2, 17]]",1,,False,3,https://moonboard.com/Problems/View/43507/real-wwe
43488,"[[10, 5], [7, 4]]","[[5, 6], [9, 9], [7, 11], [8, 12], [4, 14]]","[[3, 17]]",2,2,False,56,https://moonboard.com/Problems/View/43488/squeeze-it
43486,"[[3, 4], [6, 5]]","[[3, 9], [8, 11], [6, 14]]","[[10, 17]]",2,2,False,10,https://moonboard.com/Problems/View/43486/flagship-enterprise
43410,"[[5, 4]]","[[6, 3], [4, 7], [3, 11], [1, 14]]","[[4, 17]]",0,0,False,13,https://moonboard.com/Problems/View/43410/l13
43346,"[[5, 4]]","[[7, 10], [5, 7], [6, 14]]","[[10, 17]]",2,2,False,21,https://moonboard.com/Problems/View/43346/lank
43310,"[[9, 1], [5, 4]]","[[9, 7], [10, 10], [9, 12], [5, 13], [4, 14], [3, 8]]","[[0, 17]]",1,,False,8,https://moonboard.com/Problems/View/43310/aleko-s
43301,"[[3, 2]]","[[1, 6], [3, 7], [3, 12], [7, 13], [7, 14]]","[[10, 17]]",5,,False,5,https://moonboard.com/Problems/View/43301/don-marchoni
43276,"[[9, 4]]","[[10, 8], [7, 9], [5, 10], [1, 11], [3, 14]]","[[0, 17]]",2,2,False,145,https://moonboard.com/Problems/View/43276/acg48
43213,"[[7, 4], [9, 4]]","[[9, 6], [7, 8], [8, 9], [7, 11], [8, 11], [6, 14], [7, 15], [6, 16]]","[[8, 17]]",0,0,False,41,https://moonboard.com/Problems/View/43213/ab2
43190,"[[0, 4]]","[[1, 7], [4, 12], [5, 9], [8, 12], [8, 15]]","[[6, 17]]",2,2,True,2516,https://moonboard.com/Problems/View/43190/birthday-boulder
43172,"[[1, 2], [0, 4]]","[[2, 6], [4, 9], [1, 12], [4, 13]]","[[3, 17]]",1,1,False,45,https://moonboard.com/Problems/View/43172/bonesaw
43159,"[[9, 1], [8, 5]]","[[8, 7], [2, 9], [5, 14]]","[[2, 17]]",7,,False,6,https://moonboard.com/Problems/View/43159/bigboy
43147,"[[8, 3]]","[[2, 7], [2, 11], [0, 11], [1, 15]]","[[6, 17]]",5,,False,2,https://moonboard.com/Problems/View/43147/tensions
43134,"[[3, 2], [7, 4]]","[[7, 8], [2, 10], [5, 12], [5, 14]]","[[7, 17]]",2,,False,1,https://moonboard.com/Problems/View/43134/k-r-d-m-first
43024,"[[3, 2]]","[[2, 7], [5, 10], [6, 7], [4, 13], [8, 12]]","[[8, 17]]",1,,False,2,https://moonboard.com/Problems/View/43024/cheat-day
43019,"[[3, 5]]","[[5, 10], [6, 13], [10, 15]]","[[10, 17]]",4,,False,4,https://moonboard.com/Problems/View/43019/problem-2
43010,"[[5, 5], [10, 5]]","[[6, 10], [0, 9], [2, 14]]","[[2, 17]]",6,6,True,24,https://moonboard.com/Problems/View/43010/zanzibar
42935,"[[7, 4], [10, 5]]","[[7, 8], [9, 10], [2, 6], [5, 12], [5, 14]]","[[3, 17]]",1,1,False,7,https://moonboard.com/Problems/View/42935/hardwell-4
42933,"[[7, 4], [10, 5]]","[[7, 8], [9, 10], [2, 6], [6, 10], [5, 12], [5, 14]]","[[3, 17]]",1,,False,3,https://moonboard.com/Problems/View/42933/hardwell-3
42929,"[[7, 4], [8, 5]]","[[7, 8], [9, 10], [7, 11], [7, 13], [5, 14]]","[[6, 17]]",1,1,False,6,https://moonboard.com/Problems/View/42929/hardwell-2
42926,"[[7, 4], [8, 5]]","[[8, 9], [9, 10], [7, 11], [7, 13], [5, 14]]","[[6, 17]]",1,,False,3,https://moonboard.com/Problems/View/42926/hardwell-1
42911,"[[10, 4]]","[[0, 4], [2, 9], [4, 6], [5, 13], [5, 12], [5, 9]]","[[8, 17]]",4,4,True,1403,https://moonboard.com/Problems/View/42911/souljacker
42900,"[[2, 4], [3, 4]]","[[5, 7], [5, 8], [6, 13]]","[[2, 17]]",5,5,True,40,https://moonboard.com/Problems/View/42900/jinhong-s-problem
42832,"[[5, 4]]","[[4, 7], [2, 6], [0, 8], [4, 10], [2, 12], [6, 12], [5, 13], [2, 15]]","[[4, 17]]",0,0,False,15,https://moonboard.com/Problems/View/42832/start
42799,"[[6, 3]]","[[6, 5], [8, 8], [5, 12], [9, 15]]","[[4, 17]]",5,5,False,50,https://moonboard.com/Problems/View/42799/uttercling
42763,"[[8, 4], [10, 4]]","[[10, 7], [7, 8], [7, 10], [8, 12], [4, 14]]","[[6, 17]]",0,0,False,21,https://moonboard.com/Problems/View/42763/bla-bla
42678,"[[5, 4], [8, 4]]","[[7, 9], [7, 12], [9, 13], [6, 14], [10, 4]]","[[4, 17]]",3,3,False,7,https://moonboard.com/Problems/View/42678/i-ll-be-two-minutes
42645,"[[10, 4]]","[[1, 10], [4, 13], [4, 14], [6, 7], [6, 9]]","[[8, 17]]",2,2,False,28,https://moonboard.com/Problems/View/42645/chopchop2
42618,"[[9, 4]]","[[4, 9], [4, 11], [2, 6], [1, 11], [1, 14]]","[[3, 17]]",1,,False,1,https://moonboard.com/Problems/View/42618/7-ans-spark
42615,"[[8, 3]]","[[4, 7], [5, 9], [1, 10], [3, 14], [4, 15]]","[[8, 17]]",0,0,False,10,https://moonboard.com/Problems/View/42615/l12
42560,"[[3, 2], [1, 3]]","[[4, 6], [5, 11], [4, 13]]","[[3, 17]]",4,,False,1,https://moonboard.com/Problems/View/42560/thorme
42558,"[[1, 2]]","[[4, 6], [7, 7], [7, 10], [5, 12], [7, 13]]","[[4, 17]]",2,2,False,7,https://moonboard.com/Problems/View/42558/brutus
42556,"[[1, 3], [0, 4]]","[[0, 8], [3, 8], [3, 12], [2, 14]]","[[6, 17]]",1,,False,2,https://moonboard.com/Problems/View/42556/ibome
42551,"[[9, 4]]","[[5, 8], [6, 10], [5, 11], [8, 15]]","[[3, 17]]",4,,False,3,https://moonboard.com/Problems/View/42551/robot
42528,"[[3, 4]]","[[6, 7], [7, 9], [3, 14], [6, 12]]","[[6, 17]]",1,1,False,6,https://moonboard.com/Problems/View/42528/sunday-night-lights
42464,"[[7, 4], [4, 5]]","[[4, 7], [0, 8], [4, 11], [0, 13], [4, 15]]","[[8, 17]]",1,1,False,33,https://moonboard.com/Problems/View/42464/rock-lobster
42438,"[[10, 4]]","[[4, 6], [7, 9], [5, 12], [6, 15]]","[[6, 17]]",3,3,False,12,https://moonboard.com/Problems/View/42438/kapow
42435,"[[7, 4], [8, 4]]","[[5, 8], [4, 10], [4, 12], [8, 13]]","[[4, 17]]",2,2,False,11,https://moonboard.com/Problems/View/42435/esbens-2-bloc
42415,"[[7, 4], [10, 4]]","[[9, 7], [6, 12], [3, 14], [2, 8], [7, 9]]","[[3, 17]]",0,0,False,16,https://moonboard.com/Problems/View/42415/nisa2016
42348,"[[6, 1], [5, 4]]","[[7, 7], [4, 6], [7, 9], [4, 11], [6, 11], [4, 14], [6, 16]]","[[4, 17]]",0,0,False,66,https://moonboard.com/Problems/View/42348/libby-s-first-time
42322,"[[8, 4]]","[[4, 7], [5, 9], [2, 12]]","[[4, 17]]",0,,False,1,https://moonboard.com/Problems/View/42322/t1-elim
42297,"[[5, 4]]","[[9, 9], [7, 11], [7, 12], [2, 12], [4, 13]]","[[2, 17]]",4,4,False,18,https://moonboard.com/Problems/View/42297/adidasman
42247,"[[5, 4]]","[[2, 7], [5, 10], [6, 11], [8, 13], [4, 15]]","[[4, 17]]",1,0,False,182,https://moonboard.com/Problems/View/42247/gorilla-biscuits
42244,"[[4, 5], [6, 1]]","[[8, 6], [7, 10], [5, 13], [5, 14], [1, 14]]","[[2, 17]]",1,1,False,26,https://moonboard.com/Problems/View/42244/fred-s-font-fro
42132,"[[8, 3], [8, 5]]","[[3, 14], [1, 15], [6, 8], [3, 10], [2, 12], [4, 7]]","[[4, 17]]",0,0,False,11,https://moonboard.com/Problems/View/42132/moon-shorty
42129,"[[8, 3], [6, 3]]","[[6, 7], [6, 8], [3, 11], [3, 13], [1, 15]]","[[3, 17]]",0,0,False,14,https://moonboard.com/Problems/View/42129/shorty-moon
42059,"[[2, 4]]","[[2, 8], [5, 9], [5, 14]]","[[8, 17]]",4,4,False,6,https://moonboard.com/Problems/View/42059/new-rig
42007,"[[10, 4]]","[[6, 7], [8, 8], [4, 11], [4, 13], [4, 15]]","[[8, 17]]",1,,False,1,https://moonboard.com/Problems/View/42007/acg47
42004,"[[2, 4], [1, 5]]","[[0, 8], [1, 9], [6, 9], [5, 12], [8, 13], [4, 15], [8, 6]]","[[3, 17]]",1,,False,3,https://moonboard.com/Problems/View/42004/acg46
41951,"[[10, 4], [8, 4]]","[[6, 13], [3, 14], [9, 6], [3, 10], [4, 7], [7, 9]]","[[8, 17]]",0,,False,1,https://moonboard.com/Problems/View/41951/numberone
41882,"[[6, 1], [8, 3]]","[[5, 6], [5, 9], [5, 13]]","[[4, 17]]",2,2,False,55,https://moonboard.com/Problems/View/41882/swing-set
41860,"[[9, 4], [6, 5]]","[[3, 14], [9, 8], [3, 10], [6, 1], [1, 5]]","[[0, 17]]",4,4,False,19,https://moonboard.com/Problems/View/41860/under-your-cling
41809,"[[1, 2], [6, 3]]","[[6, 7], [7, 9], [2, 12], [3, 14], [3, 16]]","[[6, 17]]",0,0,False,27,https://moonboard.com/Problems/View/41809/bok-bok-goose
41763,"[[9, 4]]","[[6, 7], [6, 8], [3, 11], [3, 14], [2, 14], [6, 16]]","[[7, 17]]",0,0,False,13,https://moonboard.com/Problems/View/41763/bad-day
41761,"[[2, 4], [3, 5]]","[[5, 10], [2, 8], [5, 13], [4, 15]]","[[3, 17]]",1,2,False,15,https://moonboard.com/Problems/View/41761/river-flowing
41759,"[[10, 4]]","[[6, 5], [8, 9], [5, 10], [7, 13], [4, 14]]","[[6, 17]]",1,1,False,17,https://moonboard.com/Problems/View/41759/jakobs-l%C3%B8sning
41754,"[[5, 4]]","[[0, 4], [2, 9], [1, 11], [3, 14]]","[[0, 17]]",3,3,False,26,https://moonboard.com/Problems/View/41754/stingray
41752,"[[7, 4], [6, 5]]","[[9, 7], [5, 10], [4, 9], [5, 14], [1, 12]]","[[3, 17]]",1,,False,3,https://moonboard.com/Problems/View/41752/jakobs-problem
41740,"[[5, 4], [9, 1]]","[[7, 9], [4, 11], [8, 13], [4, 14], [10, 7]]","[[6, 17]]",0,0,False,45,https://moonboard.com/Problems/View/41740/locktown
41734,"[[5, 4]]","[[6, 1], [6, 8], [4, 9], [4, 11], [1, 12], [3, 14], [1, 15]]","[[1, 17]]",0,0,False,31,https://moonboard.com/Problems/View/41734/feeding-frenzy
41605,"[[10, 4]]","[[8, 8], [4, 10], [4, 12], [1, 15], [7, 8], [9, 5]]","[[0, 17]]",4,4,False,76,https://moonboard.com/Problems/View/41605/the-fleas-of-1-000-camels
41600,"[[2, 4]]","[[3, 6], [4, 7], [6, 9], [7, 11], [10, 13], [8, 15]]","[[7, 17]]",2,2,False,13,https://moonboard.com/Problems/View/41600/full-of-sunshine
41594,"[[4, 5]]","[[7, 4], [6, 8], [4, 11], [5, 12], [7, 13], [9, 15]]","[[8, 17]]",2,2,False,20,https://moonboard.com/Problems/View/41594/anybody-want-a-peanut
41545,"[[6, 3]]","[[4, 7], [1, 9], [5, 13], [6, 14], [9, 15]]","[[10, 17]]",1,,False,3,https://moonboard.com/Problems/View/41545/jerry-s-kids
41542,"[[5, 4]]","[[5, 13], [7, 9]]","[[6, 17]]",1,1,True,2457,https://moonboard.com/Problems/View/41542/sourkrawt
41540,"[[9, 4]]","[[7, 9], [8, 13]]","[[6, 17]]",1,1,False,13,https://moonboard.com/Problems/View/41540/frankenfurter
41537,"[[5, 4]]","[[4, 9], [5, 9], [8, 13], [7, 13], [8, 7]]","[[6, 17]]",0,,False,5,https://moonboard.com/Problems/View/41537/boss-ross-meltdown
